"id","title","records","institute","oceanexpert_id","typeid","type"
"4dbcc33b-eca5-4eb6-b47e-3a5512be0313","Walter Herwig 1978 (FFS): SeaStars (Echinodermata, Asteroidea)",772,"Royal Belgian Institute of Natural Sciences; Departement Educatie en Natuur; Afdeling Zoetwaterbiologie",NA,NA,NA
"4dbcc33b-eca5-4eb6-b47e-3a5512be0313","Walter Herwig 1978 (FFS): SeaStars (Echinodermata, Asteroidea)",772,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"6c95477f-26a1-4912-b707-26a45dfb6571","Marine birds and mammals of the Southern Ocean (a census for the CAML)",763,"Koninklijk Belgisch Instituut voor Natuurwetenschappen",18705,2,"Research"
"6c95477f-26a1-4912-b707-26a45dfb6571","Marine birds and mammals of the Southern Ocean (a census for the CAML)",763,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"6c95477f-26a1-4912-b707-26a45dfb6571","Marine birds and mammals of the Southern Ocean (a census for the CAML)",763,"Royal Belgian Institute of Natural Sciences",NA,NA,NA
"6c95477f-26a1-4912-b707-26a45dfb6571","Marine birds and mammals of the Southern Ocean (a census for the CAML)",763,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"c24bf1c2-2c62-4056-a841-56d94e6e876a","Fish specimens",759,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"c24bf1c2-2c62-4056-a841-56d94e6e876a","Fish specimens",759,"Royal Ontario Museum",19531,3,"Government"
"2647b5a1-85b7-40e6-ba5d-af8bde46384b","Deep Atlantic Bivalves",754,"United Nations Educational, Scientific and Cultural Organization",18439,7,"International / Intergovernmental"
"2647b5a1-85b7-40e6-ba5d-af8bde46384b","Deep Atlantic Bivalves",754,"University of Glasgow",19332,1,"Academic"
"2647b5a1-85b7-40e6-ba5d-af8bde46384b","Deep Atlantic Bivalves",754,"UNESCO",NA,NA,NA
"c001ca22-f946-47d6-97e3-d0ea203a4916","RMT Trawl catch from the 1986/87 V7 AAMBER voyage",746,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"72a71039-7089-4aa3-931a-7dc0acf7cb4a","South American Antarctic Marine Biodiversity Literature",743,"Universidade Federal do Rio de Janeiro",8907,1,"Academic"
"72a71039-7089-4aa3-931a-7dc0acf7cb4a","South American Antarctic Marine Biodiversity Literature",743,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"72a71039-7089-4aa3-931a-7dc0acf7cb4a","South American Antarctic Marine Biodiversity Literature",743,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"cce3d3c0-b9fc-4d03-b528-12e75ba4df87","Phytoplankton data collected during First Ukrainian Antarctic Expedition (March 1997) on board of R/V Krenkel in Bransfield strait and region of Ukrainian Antarctic Station",743,"Vlaams Instituut voor de Zee",6223,3,"Government"
"cce3d3c0-b9fc-4d03-b528-12e75ba4df87","Phytoplankton data collected during First Ukrainian Antarctic Expedition (March 1997) on board of R/V Krenkel in Bransfield strait and region of Ukrainian Antarctic Station",743,"Ukrainian Scientific Centre of Ecology of the Sea",11858,2,"Research"
"cce3d3c0-b9fc-4d03-b528-12e75ba4df87","Phytoplankton data collected during First Ukrainian Antarctic Expedition (March 1997) on board of R/V Krenkel in Bransfield strait and region of Ukrainian Antarctic Station",743,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",NA,NA,NA
"cce3d3c0-b9fc-4d03-b528-12e75ba4df87","Phytoplankton data collected during First Ukrainian Antarctic Expedition (March 1997) on board of R/V Krenkel in Bransfield strait and region of Ukrainian Antarctic Station",743,"Ukrainian scientific center of Ecology of Sea (UkrSCES)",NA,NA,NA
"cce3d3c0-b9fc-4d03-b528-12e75ba4df87","Phytoplankton data collected during First Ukrainian Antarctic Expedition (March 1997) on board of R/V Krenkel in Bransfield strait and region of Ukrainian Antarctic Station",743,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"050b6501-2183-4657-a469-96e2533ea278","Biogeographic distribution of the Antarctic and Sub-Antarctic brachiopods (living forms)",736,"BrachNet",12401,2,"Research"
"050b6501-2183-4657-a469-96e2533ea278","Biogeographic distribution of the Antarctic and Sub-Antarctic brachiopods (living forms)",736,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"050b6501-2183-4657-a469-96e2533ea278","Biogeographic distribution of the Antarctic and Sub-Antarctic brachiopods (living forms)",736,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"17c7f44a-dd02-4428-87f2-554d871e7c86","Migration and foraging ecology of Greater Shearwater (aggregated per 1-degree cell)",720,"Duke University",19393,1,"Academic"
"17c7f44a-dd02-4428-87f2-554d871e7c86","Migration and foraging ecology of Greater Shearwater (aggregated per 1-degree cell)",720,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"17c7f44a-dd02-4428-87f2-554d871e7c86","Migration and foraging ecology of Greater Shearwater (aggregated per 1-degree cell)",720,"Migration and foraging ecology of Greater Shearwater",NA,NA,NA
"17c7f44a-dd02-4428-87f2-554d871e7c86","Migration and foraging ecology of Greater Shearwater (aggregated per 1-degree cell)",720,"seaturtle.org",NA,NA,NA
"2a8ddd06-2a18-4fae-81cc-5f5bfe0ef335","USGS Patuxent Wildlife Research Center Seabirds Compendium",694,"U.S. Geological Survey – Patuxent Wildlife Research Center",19363,3,"Government"
"2a8ddd06-2a18-4fae-81cc-5f5bfe0ef335","USGS Patuxent Wildlife Research Center Seabirds Compendium",694,"U.S. Geological Survey, Patuxent Wildlife Research Center",NA,NA,NA
"1cd60252-a549-4e69-b5c0-95fa0171eabb","Locations of seals in Patagonian Large Marine Ecosystem (OBIS South America, AR-OBIS, Sub-node)",673,"Centro para el Estudio de Sistemas Marinos, Centro Nacional Patagónico",18212,3,"Government"
"1cd60252-a549-4e69-b5c0-95fa0171eabb","Locations of seals in Patagonian Large Marine Ecosystem (OBIS South America, AR-OBIS, Sub-node)",673,"Centro Nacional Patagónico - CONICET",NA,NA,NA
"4e2cf30c-b238-4ca9-ae05-0809da31d4cc","ICES Historical Plankton Dataset",659,"Vlaams Instituut voor de Zee",6223,3,"Government"
"4e2cf30c-b238-4ca9-ae05-0809da31d4cc","ICES Historical Plankton Dataset",659,"Sir Alister Hardy Foundation for Ocean Science",8326,1,"Academic"
"4e2cf30c-b238-4ca9-ae05-0809da31d4cc","ICES Historical Plankton Dataset",659,"International Council for the Exploration of the Sea",10573,7,"International / Intergovernmental"
"4e2cf30c-b238-4ca9-ae05-0809da31d4cc","ICES Historical Plankton Dataset",659,"International Council for the Exploration of the Sea (ICES)",NA,NA,NA
"4e2cf30c-b238-4ca9-ae05-0809da31d4cc","ICES Historical Plankton Dataset",659,"The Sir Alister Hardy Foundation for Ocean Science (SAHFOS)",NA,NA,NA
"4e2cf30c-b238-4ca9-ae05-0809da31d4cc","ICES Historical Plankton Dataset",659,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"6b07e4bb-4bfb-4d38-a2f4-db945248f215","Euphausiids-COPAS Center",651,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"6b07e4bb-4bfb-4d38-a2f4-db945248f215","Euphausiids-COPAS Center",651,"Universidad de Concepción Centre for Oceanographic Research in the eastern South Pacific (COPAS)",NA,NA,NA
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"British Antarctic Survey",5163,2,"Research"
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"The Natural History Museum",8603,3,"Government"
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"Universität Hamburg, Biozentrum Grindel und Zoologisches Museum",9179,2,"Research"
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"La Trobe Institute for Molecular Science",19513,1,"Academic"
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"British Antarctic Survey (BAS)",NA,NA,NA
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"Biocentre Grindel and Zoological Museum",NA,NA,NA
"12fe3b99-03e6-4a55-83b7-02c03af7c1ec","amundsen_sea_molluscs",641,"Natural History Museum",NA,NA,NA
"d979d58a-746a-4e40-a9ca-94c025b5bfe8","Modern foraminifera in the New Zealand EEZ",635,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"d979d58a-746a-4e40-a9ca-94c025b5bfe8","Modern foraminifera in the New Zealand EEZ",635,"Geomarine Research",19605,2,"Research"
"d979d58a-746a-4e40-a9ca-94c025b5bfe8","Modern foraminifera in the New Zealand EEZ",635,"NIWA",NA,NA,NA
"fe37e687-056b-431f-93a8-6b39ff8490c6","MNA (Section of Genoa) - Marine Biological Samples",634,"Universita di Genoa; Facoltà di Scienze Matematiche Fisiche e Naturali; Dipartimento per lo Studio del Territorio e delle sue Risorse",19434,1,"Academic"
"fe37e687-056b-431f-93a8-6b39ff8490c6","MNA (Section of Genoa) - Marine Biological Samples",634,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"fe37e687-056b-431f-93a8-6b39ff8490c6","MNA (Section of Genoa) - Marine Biological Samples",634,"University of Genova; Facoltà di Scienze Matematiche Fisiche e Naturali; Dipartimento per lo Studio del Territorio e delle sue Risorse",NA,NA,NA
"fe37e687-056b-431f-93a8-6b39ff8490c6","MNA (Section of Genoa) - Marine Biological Samples",634,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"ae4957e2-db31-4b45-908d-68f9c82322ac","SWFSC Marine Mammal Survey, STAR 2003, Cruise 1623",616,"Duke University",19393,1,"Academic"
"ae4957e2-db31-4b45-908d-68f9c82322ac","SWFSC Marine Mammal Survey, STAR 2003, Cruise 1623",616,"NOAA Southwest Fisheries Science Center",NA,NA,NA
"ae4957e2-db31-4b45-908d-68f9c82322ac","SWFSC Marine Mammal Survey, STAR 2003, Cruise 1623",616,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"dd335e79-f580-44a1-bedc-1476437eb73e","Incidental sightings of marine mammals",609,"Institute of Marine Research",6717,2,"Research"
"dd335e79-f580-44a1-bedc-1476437eb73e","Incidental sightings of marine mammals",609,"Institute of Marine Research Marine Mammals Research Group (IMR)",NA,NA,NA
"dd335e79-f580-44a1-bedc-1476437eb73e","Incidental sightings of marine mammals",609,"Institute of Marine Research (IMR)",NA,NA,NA
"270f3e70-ff9b-411d-b170-2bc914d83f26","Biological Reference Collections ICM CSIC",602,"Spanish Council for Scientific Research Institute of Marine Sciences (CSIC-ICM)",NA,NA,NA
"9c54e380-17cd-4d95-ab11-1616eb98cbc8","SWFSC juvenile loggerhead sea turtle tracking 2002-2005 (aggregated per 1-degree cell)",578,"Duke University",19393,1,"Academic"
"9c54e380-17cd-4d95-ab11-1616eb98cbc8","SWFSC juvenile loggerhead sea turtle tracking 2002-2005 (aggregated per 1-degree cell)",578,"NOAA Pacific Islands Science Center",NA,NA,NA
"9c54e380-17cd-4d95-ab11-1616eb98cbc8","SWFSC juvenile loggerhead sea turtle tracking 2002-2005 (aggregated per 1-degree cell)",578,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"9c54e380-17cd-4d95-ab11-1616eb98cbc8","SWFSC juvenile loggerhead sea turtle tracking 2002-2005 (aggregated per 1-degree cell)",578,"NOAA Southwest Fisheries Science Center",NA,NA,NA
"0863a646-ab1c-4f68-ba42-ba99ba0229a8","Northern Elephant Seals Post-Molting 2016 (aggregated per 1-degree cell)",575,"Duke University",19393,1,"Academic"
"0863a646-ab1c-4f68-ba42-ba99ba0229a8","Northern Elephant Seals Post-Molting 2016 (aggregated per 1-degree cell)",575,"Costa Lab Mammals",NA,NA,NA
"0863a646-ab1c-4f68-ba42-ba99ba0229a8","Northern Elephant Seals Post-Molting 2016 (aggregated per 1-degree cell)",575,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"0863a646-ab1c-4f68-ba42-ba99ba0229a8","Northern Elephant Seals Post-Molting 2016 (aggregated per 1-degree cell)",575,"seaturtle.org",NA,NA,NA
"0e1d55f3-c7dc-4355-a81f-e48a96795329","Shorefishes of the Tropical Eastern Pacific Online Information System (SFTEP)",575,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"0e1d55f3-c7dc-4355-a81f-e48a96795329","Shorefishes of the Tropical Eastern Pacific Online Information System (SFTEP)",575,"Smithsonian Tropical Research Institute",NA,NA,NA
"0dd0a06f-8089-40c7-a391-77a958231c4f","Antarctic Krill occurrence data from Ukraine YUGNIRO Institute",572,"Thünen Institut für Seefischerei",15531,3,"Government"
"0dd0a06f-8089-40c7-a391-77a958231c4f","Antarctic Krill occurrence data from Ukraine YUGNIRO Institute",572,"Koninklijk Belgisch Instituut voor Natuurwetenschappen",18705,2,"Research"
"0dd0a06f-8089-40c7-a391-77a958231c4f","Antarctic Krill occurrence data from Ukraine YUGNIRO Institute",572,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"0dd0a06f-8089-40c7-a391-77a958231c4f","Antarctic Krill occurrence data from Ukraine YUGNIRO Institute",572,"Royal Belgian Institute of Natural Sciences; Departement Educatie en Natuur; Afdeling Zoetwaterbiologie",NA,NA,NA
"0dd0a06f-8089-40c7-a391-77a958231c4f","Antarctic Krill occurrence data from Ukraine YUGNIRO Institute",572,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"0dd0a06f-8089-40c7-a391-77a958231c4f","Antarctic Krill occurrence data from Ukraine YUGNIRO Institute",572,"Thünen Institute of Sea Fisheries",NA,NA,NA
"d4605821-3213-472a-9c45-55878f8ab4e7","BOLD Marine Invertebrate Data",566,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"170af803-1308-42ea-84cf-5ec938a32866","Benthic biodiversity along the central coast in the Brazilian EEZ (OBIS South America, BRAZIL)",565,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"170af803-1308-42ea-84cf-5ec938a32866","Benthic biodiversity along the central coast in the Brazilian EEZ (OBIS South America, BRAZIL)",565,"Centro de Referência em Informação Ambiental (CRIA)",NA,NA,NA
"63d77e40-618e-4e51-a49f-44e990afef85","IndOBIS, Indian Ocean Node of OBIS",563,"National Chemical Laboratory; Information Division",NA,NA,NA
"75e2a2b6-f58f-4c43-aefd-878cee7865b1","RMT Trawl catch from 1985/86 V1 ADBEX III voyage",556,"Australian Antarctic Division",5028,3,"Government"
"75e2a2b6-f58f-4c43-aefd-878cee7865b1","RMT Trawl catch from 1985/86 V1 ADBEX III voyage",556,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"75e2a2b6-f58f-4c43-aefd-878cee7865b1","RMT Trawl catch from 1985/86 V1 ADBEX III voyage",556,"Australian Antarctic Division (AAD)",NA,NA,NA
"75e2a2b6-f58f-4c43-aefd-878cee7865b1","RMT Trawl catch from 1985/86 V1 ADBEX III voyage",556,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"48f919e0-150b-4c2b-ae4a-745d39dc4f1d","RMT Trawl catch from the 2003/04 V3 BROKE-West voyage",534,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"48f919e0-150b-4c2b-ae4a-745d39dc4f1d","RMT Trawl catch from the 2003/04 V3 BROKE-West voyage",534,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"f61bc691-aed3-4de7-ae19-94e10d304667","Distribution of surface phytoplankton between New Zealand and Antarctica, December 1957",534,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"f61bc691-aed3-4de7-ae19-94e10d304667","Distribution of surface phytoplankton between New Zealand and Antarctica, December 1957",534,"NIWA",NA,NA,NA
"5533fa1e-d1a6-47dc-b93e-bc51e2692589","MAR-ECO 2003 - Arni Fridriksson",533,"Vlaams Instituut voor de Zee",6223,3,"Government"
"5533fa1e-d1a6-47dc-b93e-bc51e2692589","MAR-ECO 2003 - Arni Fridriksson",533,"Marine Research Institute, Hafrannsóknastofnunin.",10209,3,"Government"
"5533fa1e-d1a6-47dc-b93e-bc51e2692589","MAR-ECO 2003 - Arni Fridriksson",533,"Marine Research Institute Iceland (MRI)",NA,NA,NA
"5533fa1e-d1a6-47dc-b93e-bc51e2692589","MAR-ECO 2003 - Arni Fridriksson",533,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"086b3f21-f424-42bc-9dd4-5a9fc18f802f","Microzooplankton data (Tintinnida) collected during 7-th Ukrainian Antarctic Expedition (March, 2002) on board of R/V Horizont (Bransfield Strait)",526,"Vlaams Instituut voor de Zee",6223,3,"Government"
"086b3f21-f424-42bc-9dd4-5a9fc18f802f","Microzooplankton data (Tintinnida) collected during 7-th Ukrainian Antarctic Expedition (March, 2002) on board of R/V Horizont (Bransfield Strait)",526,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",NA,NA,NA
"086b3f21-f424-42bc-9dd4-5a9fc18f802f","Microzooplankton data (Tintinnida) collected during 7-th Ukrainian Antarctic Expedition (March, 2002) on board of R/V Horizont (Bransfield Strait)",526,"National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas Department of plankton (NASU)",NA,NA,NA
"086b3f21-f424-42bc-9dd4-5a9fc18f802f","Microzooplankton data (Tintinnida) collected during 7-th Ukrainian Antarctic Expedition (March, 2002) on board of R/V Horizont (Bransfield Strait)",526,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"4f46f9d8-dc63-4546-9dd5-075df3d25e4a","iziko South African Museum - Crustacean Collection",520,"iziko South African Museum",NA,NA,NA
"4f46f9d8-dc63-4546-9dd5-075df3d25e4a","iziko South African Museum - Crustacean Collection",520,"CSIR / SADCO / AfrOBIS",NA,NA,NA
"d97d80fe-773a-4891-8179-47f346456783","Oceanexploration2002_vers4",519,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic"
"d97d80fe-773a-4891-8179-47f346456783","Oceanexploration2002_vers4",519,"University of Alaska Fairbanks; School of Fisheries and Ocean Sciences; Institute of Marine Science",NA,NA,NA
"ff9d96a7-a27e-4e94-97a6-aae02216f821","Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences",517,"Belgian National Committee on Antarctic Research",19337,3,"Government"
"ff9d96a7-a27e-4e94-97a6-aae02216f821","Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences",517,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"ff9d96a7-a27e-4e94-97a6-aae02216f821","Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences",517,"South Australian Museum – Department of Marine Invertebrates",19475,3,"Government"
"ff9d96a7-a27e-4e94-97a6-aae02216f821","Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences",517,"South Australian Museum; Department of Invertebrates",NA,NA,NA
"ff9d96a7-a27e-4e94-97a6-aae02216f821","Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences",517,"Royal Belgian Academies of Sciences; Belgian National Committee on Antarctic Research",NA,NA,NA
"ff9d96a7-a27e-4e94-97a6-aae02216f821","Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences",517,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"c8599dea-313b-4b48-b10d-f9cbca4c83c7","SCAR Biogeographic Atlas of the Southern Ocean - macroalgae",516,"Alfred-Wegener-Institut (Helmholtz-Zentrum für Polar- und Meeresforschung)",4953,2,"Research"
